Row,Predicted
t603,neutral
t604,neutral
t605,neutral
t606,neutral
t607,neutral
t608,neutral
t609,neutral
t610,neutral
t611,neutral
t612,neutral
t613,neutral
t614,neutral
t615,neutral
t616,neutral
t617,neutral
t618,neutral
t619,neutral
t620,neutral
t621,neutral
t622,neutral
t623,neutral
t624,neutral
t625,neutral
t626,neutral
t627,neutral
t628,neutral
t629,neutral
t630,neutral
t631,neutral
t632,neutral
t633,neutral
t634,neutral
t635,neutral
t636,neutral
t637,neutral
t638,neutral
t639,neutral
t640,neutral
t641,neutral
t642,neutral
t643,positive
t644,neutral
t645,neutral
t646,neutral
t647,neutral
t648,neutral
t649,neutral
t650,neutral
t651,neutral
t652,neutral
t653,neutral
t654,neutral
t655,neutral
t656,neutral
t657,neutral
t658,neutral
t659,neutral
t660,neutral
t661,neutral
t662,neutral
t663,neutral
t664,neutral
t665,neutral
t666,neutral
t667,neutral
t668,neutral
t669,neutral
t670,neutral
t671,neutral
t672,neutral
t673,neutral
t674,neutral
t675,neutral
t676,neutral
t677,neutral
t678,neutral
t679,neutral
t680,neutral
