Row,Predicted
t447,positive
t448,neutral
t449,positive
t450,neutral
t451,neutral
t452,neutral
t453,positive
t454,neutral
t455,neutral
t456,neutral
t457,neutral
t458,neutral
t459,neutral
t460,neutral
t461,neutral
t462,neutral
t463,neutral
t464,neutral
t465,neutral
t466,neutral
t467,neutral
t468,neutral
t469,neutral
t470,positive
t471,positive
t472,neutral
t473,negative
t474,negative
t475,neutral
t476,neutral
t477,neutral
t478,neutral
t479,neutral
t480,neutral
t481,neutral
t482,neutral
t483,neutral
t484,neutral
t485,neutral
t486,neutral
t487,neutral
t488,neutral
t489,neutral
t490,neutral
t491,neutral
t492,neutral
t493,neutral
t494,neutral
t495,neutral
t496,neutral
t497,neutral
t498,neutral
t499,neutral
t500,neutral
t501,neutral
t502,neutral
t503,negative
t504,neutral
t505,neutral
t506,neutral
t507,neutral
t508,neutral
t509,neutral
t510,neutral
t511,neutral
t512,positive
t513,neutral
t514,neutral
t515,neutral
t516,neutral
t517,neutral
t518,neutral
t519,neutral
t520,neutral
t521,neutral
t522,neutral
t523,positive
t524,neutral
t525,neutral
t526,neutral
t527,neutral
t528,positive
t529,neutral
t530,positive
t531,neutral
t532,neutral
t533,positive
t534,neutral
t535,neutral
t536,neutral
t537,neutral
t538,neutral
t539,neutral
t540,neutral
t541,neutral
t542,neutral
t543,neutral
t544,neutral
t545,neutral
t546,negative
t547,neutral
t548,negative
t549,positive
t550,neutral
t551,neutral
t552,neutral
t553,neutral
t554,positive
t555,neutral
t556,neutral
t557,neutral
t558,positive
t559,neutral
t560,neutral
t561,neutral
t562,neutral
t563,negative
t564,neutral
t565,positive
t566,neutral
t567,neutral
t568,neutral
t569,neutral
t570,neutral
t571,neutral
t572,neutral
t573,neutral
t574,neutral
t575,neutral
t576,neutral
t577,positive
t578,neutral
t579,neutral
t580,neutral
t581,neutral
t582,neutral
t583,neutral
t584,neutral
t585,neutral
t586,neutral
t587,neutral
t588,neutral
t589,neutral
t590,neutral
t591,neutral
t592,neutral
t593,positive
t594,neutral
t595,neutral
t596,neutral
t597,neutral
t598,neutral
t599,neutral
t600,neutral
t601,neutral
t602,neutral
t603,neutral
t604,neutral
t605,neutral
t606,neutral
t607,neutral
t608,neutral
t609,neutral
t610,neutral
t611,neutral
t612,neutral
t613,neutral
t614,neutral
t615,positive
t616,neutral
t617,neutral
t618,neutral
t619,neutral
t620,neutral
t621,neutral
t622,neutral
t623,neutral
t624,neutral
t625,neutral
t626,neutral
t627,neutral
t628,neutral
t629,neutral
t630,neutral
t631,neutral
t632,neutral
t633,neutral
t634,neutral
t635,neutral
t636,neutral
t637,neutral
t638,neutral
t639,neutral
t640,neutral
t641,neutral
t642,neutral
t643,neutral
t644,neutral
t645,neutral
t646,neutral
t647,neutral
t648,neutral
t649,neutral
t650,neutral
t651,neutral
t652,neutral
t653,neutral
t654,neutral
t655,neutral
t656,neutral
t657,neutral
t658,neutral
t659,neutral
t660,neutral
t661,neutral
t662,neutral
t663,neutral
t664,neutral
t665,neutral
t666,neutral
t667,neutral
t668,neutral
t669,neutral
t670,neutral
t671,neutral
t672,neutral
t673,neutral
t674,neutral
t675,neutral
t676,neutral
t677,neutral
t678,neutral
t679,neutral
t680,neutral
t681,neutral
t682,neutral
t683,neutral
t684,neutral
t685,neutral
t686,neutral
t687,neutral
t688,neutral
t689,neutral
t690,neutral
t691,neutral
t692,neutral
t693,neutral
t694,neutral
t695,neutral
t696,neutral
t697,neutral
t698,neutral
t699,neutral
t700,neutral
t701,neutral
t702,neutral
t703,neutral
t704,neutral
t705,neutral
t706,neutral
t707,neutral
t708,neutral
t709,neutral
t710,neutral
t711,neutral
t712,neutral
t713,neutral
t714,neutral
t715,neutral
t716,neutral
t717,neutral
t718,neutral
t719,neutral
t720,neutral
